id,damagearea,endday,endmonth,endtime,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
4206,0.3,4,2,15:35:00,2017,기타(직접입력),산55,도문,구미,해평,경북,4,토요일,2,13:10:00,2017
4207,0.01,4,2,17:00:00,2017,등산객실화,산196,가례,밀양,무안,경남,4,토요일,2,15:45:00,2017
4208,0.01,4,2,20:30:00,2017,기타(직접입력),산52-3,망치,거제,일운,경남,4,토요일,2,19:50:00,2017
4209,0.15,6,2,16:32:00,2017,기타(직접입력),산2-1,동,마산, ,대전,6,월요일,2,14:40:00,2017
4210,0.2,7,10,19:50:00,2012,원인미상,산61,백도,완주,비봉,전북,7,일요일,10,14:00:00,2012
4211,0.03,8,10,15:10:00,2012,등산객실화,산35-2,수영,광안, ,부산,8,월요일,10,11:43:00,2012
4212,0.1,11,10,11:00:00,2012,쓰레기소각,산355,두포,고성,삼산,경남,11,목요일,10,7:00:00,2012
4213,0.01,12,10,17:30:00,2012,입산자실화,산38 외 1,대청,김해,장유,경남,12,금요일,10,14:50:00,2012
4214,0.1,14,10,17:32:00,2012,약초채취자실화,산1-2,우구치,봉화,춘양,경북,14,일요일,10,12:46:00,2012
4215,0.01,14,10,15:15:00,2012,입산자실화,산23,속초,설악, ,강원,14,일요일,10,14:28:00,2012
4216,0.01,14,10,16:30:00,2012,입산자실화,산21-1,산포,거창,응양,경남,14,일요일,10,14:35:00,2012
4217,0.01,15,10,16:52:00,2012,원인미상,산11-1,동,용운, ,대전,15,월요일,10,14:59:00,2012
4218,0.1,16,10,2:10:00,2012,원인미상,산37-8,노원,불암, ,서울,15,월요일,10,21:21:00,2012
4219,0.8,17,10,0:00:00,2012,입산자실화,산84,해평,거창,가북,경남,16,화요일,10,16:50:00,2012
4220,0.03,21,10,15:05:00,2012,입산자실화,산65,포진,원주,문막,강원,21,일요일,10,13:12:00,2012
4221,0.1,3,11,17:00:00,2012,입산자실화,산210-1,오로,구미,장천,경북,3,토요일,11,15:10:00,2012
4222,0.04,10,11,9:00:00,2012,등산객실화,산13-1,은암,진천,초평,충북,10,토요일,11,4:00:00,2012
4223,1,10,11,15:30:00,2012,입산자실화,산66,봉서,구례,구례,전남,10,토요일,11,13:00:00,2012
4224,0.01,19,11,19:20:00,2012,입산자실화,산42,신리,영덕,창수,경북,19,월요일,11,18:10:00,2012
4225,0.01,27,11,13:20:00,2012,입산자실화,산13-4,춘천,신, ,강원,27,화요일,11,12:30:00,2012
4226,0.25,1,12,16:30:00,2012,입산자실화,산19,죽림,거창,웅양,경남,1,토요일,12,14:41:00,2012
4227,0.2,26,12,17:30:00,2012,쓰레기소각,산41 외 1,오목,삼척,가곡,강원,26,수요일,12,12:30:00,2012
4228,0.3,8,1,14:00:00,2013,작업장실화,산10-2,득암,완도,약산,전남,8,화요일,1,12:00:00,2013
4229,0.5,8,1,17:45:00,2013,낚시꾼실화,산160,대서,제주,추자,제주,8,화요일,1,14:40:00,2013
4230,0.3,11,1,16:20:00,2013,논밭두렁소각,산118-1,신평,해남,계곡,전남,11,금요일,1,15:20:00,2013
4231,0.1,12,1,18:50:00,2013,쓰레기소각,산88,용호,양양,강현,강원,12,토요일,1,16:40:00,2013
4232,0.01,14,1,16:00:00,2013,논밭두렁소각,산165-3,덕선,기장,장안,부산,14,월요일,1,15:30:00,2013
4233,0.1,28,1,14:45:00,2013,건축물화재비화,산73,동부,영양,영양,경북,28,월요일,1,13:30:00,2013
4234,0.05,30,1,17:10:00,2013,담뱃불실화,산17,칠전,영천,고경,경북,30,수요일,1,15:55:00,2013
4235,0.1,13,2,13:10:00,2013,밭두렁소각,산90,금정,금성, ,부산,13,수요일,2,12:34:00,2013
4236,0.1,15,2,14:00:00,2013,어린이불장난,산257-59,동,서부, ,울산,15,금요일,2,13:20:00,2013
4237,0.1,16,2,16:05:00,2013,논밭두렁소각,산279-6,고봉,고성,상리,경남,16,토요일,2,14:40:00,2013
4238,0.3,17,2,8:30:00,2013,원인미상,산1-1,동,구도, ,대전,16,토요일,2,19:30:00,2013
4239,0.3,17,2,8:30:00,2013,등산객실화,산238,동,운림, ,광주,17,일요일,2,7:30:00,2013
4240,0.01,20,2,15:00:00,2013,중학생불장난,산165-3,구영,울주,범서,울산,20,수요일,2,14:40:00,2013
4241,0.03,21,2,17:00:00,2013,쓰레기소각,산2-1,검천,논산,벌곡,충남,21,목요일,2,14:43:00,2013
4242,0.02,23,2,14:20:00,2013,담뱃불실화,산171-1,연곡,안동,북후,경북,23,토요일,2,13:18:00,2013
4243,0.3,24,2,15:10:00,2013,작업장실화,산140,고연,울주,웅촌,울산,24,일요일,2,14:00:00,2013
4244,0.01,24,2,14:22:00,2013,원인미상,산390,동,운림, ,광주,24,일요일,2,14:08:00,2013
4245,0.1,24,2,20:25:00,2013,무속인 풍등실화,산207-1,외포,거제,장목,경남,24,일요일,2,18:23:00,2013
4246,0.5,25,2,7:10:00,2013,공장화재,산105-8,매,김해,상동,경남,25,월요일,2,0:50:00,2013
4247,0.05,25,2,13:20:00,2013,쓰레기소각,산45-1,동,용운, ,대전,25,월요일,2,12:24:00,2013
4248,1,25,2,16:00:00,2013,공장작업장 실화,713,학남,울주,온산,울산,25,월요일,2,14:25:00,2013
4249,0.5,25,2,16:40:00,2013,논두렁소각,산67,금전,화순,한천,전남,25,월요일,2,15:30:00,2013
4250,1,27,2,16:40:00,2013,농산폐기물소각,산39-5 외 1,반포,합천,묘산,경남,27,수요일,2,13:10:00,2013
4251,0.1,27,2,16:00:00,2013,조사중,산122,구복,창원,구산,경남,27,수요일,2,14:30:00,2013
4252,0.1,27,2,16:50:00,2013,쓰레기소각,산35,산막,청원,남이,충북,27,수요일,2,15:43:00,2013
4253,0.3,28,2,11:40:00,2013,논밭두렁소각,산379,양산,이곡, ,경남,28,목요일,2,10:30:00,2013
4254,0.1,28,2,13:50:00,2013,입산자실화,산158,석천,의령,화정,경남,28,목요일,2,11:55:00,2013
4255,0.02,28,2,13:00:00,2013,농산폐기물소각,산145-1,호산,삼척,원덕,강원,28,목요일,2,12:10:00,2013
4256,2,28,2,17:00:00,2013,농산폐기물소각,산142-2,중산,구례,문척,전남,28,목요일,2,12:12:00,2013
4257,1,28,2,15:00:00,2013,밭두렁소각,산19,매월,곡성,입,전남,28,목요일,2,13:00:00,2013
4258,6,28,2,18:00:00,2013,밭두렁소각,산200-1,괴정,곡성,겸,전남,28,목요일,2,13:00:00,2013
4259,0.2,28,2,15:10:00,2013,농산페기물소각,산93-1,은곡,청양,장평,충남,28,목요일,2,13:30:00,2013
4260,0.3,28,2,15:50:00,2013,농산페기물소각,산23-1,후곡,단양,단양,충북,28,목요일,2,13:45:00,2013
4261,0.1,28,2,14:30:00,2013,원인미상,산243,서서학,전주,완산,전북,28,목요일,2,14:00:00,2013
4262,1,28,2,19:00:00,2013,논두렁소각,산86-1,곡천,나주,동강,전남,28,목요일,2,15:00:00,2013
4263,1,28,2,17:30:00,2013,밭두렁소각,산70,송계,장성,동화,전남,28,목요일,2,15:30:00,2013
4264,0.01,28,2,17:55:00,2013,논밭두렁소각,산78-1,문봉,진천,진천,충북,28,목요일,2,17:15:00,2013
4265,0.2,4,3,14:00:00,2013,쓰레기소각,산587-2,동막,삼척,근덕,강원,4,월요일,3,12:27:00,2013
4266,0.05,4,3,15:50:00,2013,농산폐기물소각,산47-7,반용,사천,축동,경남,4,월요일,3,14:46:00,2013
4267,0.01,5,3,11:45:00,2013,농산폐기물소각,산38,압사,진주,지수,경남,5,화요일,3,11:05:00,2013
4268,0.03,5,3,12:40:00,2013,성묘객실화,산158,내삼,김해,주촌,경남,5,화요일,3,11:50:00,2013
4269,0.1,12,3,7:55:00,2015,농산폐기물 소각,산28,덕곡,상주,모동,경북,12,목요일,3,6:35:00,2015
4270,2,12,3,16:45:00,2015,원인미상,산51-1,남회룡,봉화,소천,경북,12,목요일,3,10:43:00,2015
4271,0.06,12,3,12:30:00,2015,생활 쓰레기 소각,산8,여차,강화,화도,인천,12,목요일,3,11:25:00,2015
4272,0.01,12,3,14:30:00,2015,무속행위(촛불),35,정석,담양,무정,전남,12,목요일,3,13:12:00,2015
4273,0.01,12,3,17:10:00,2015,쓰레기 소각,산169,수다,신안,도초,전남,12,목요일,3,15:00:00,2015
4274,0.1,12,3,17:00:00,2015,주택화재 비화,산5-67,중,대사, ,대전,12,목요일,3,15:20:00,2015
4275,0.02,12,3,17:20:00,2015,쓰레기 소각,산22,나주,보산, ,전남,12,목요일,3,16:15:00,2015
4276,0.01,12,3,19:00:00,2015,쓰레기 소각,산3-1,선동,광주,초월,경기,12,목요일,3,17:20:00,2015
4277,1,12,3,23:00:00,2015,자살,산6-5,동천,울주,청량,울산,12,목요일,3,20:53:00,2015
4278,0.05,13,3,17:30:00,2015,쓰레기 소각,산106-2,신하,가평,하,경기,13,금요일,3,13:30:00,2015
4279,0.01,13,3,14:50:00,2015,쓰레기 소각,산81-1,백곡,화성,마도,경기,13,금요일,3,13:43:00,2015
4280,0.3,13,3,16:30:00,2015,글라인더 작업 불꽃비화,Feb-45,용현,서산,운산,충남,13,금요일,3,14:30:00,2015
4281,0.1,13,3,16:55:00,2015,아궁이 불씨발화,산29임,율곡,문경,영순,경북,13,금요일,3,16:23:00,2015
4282,0.8,14,3,18:00:00,2015,조사중,10월 07일,노원,중계, ,서울,13,금요일,3,22:59:00,2015
4283,0.02,14,3,10:20:00,2015,묘지주변 쓰레기 소각,산76,하도대,영동,상촌,충북,14,토요일,3,9:40:00,2015
4284,0.02,14,3,12:12:00,2015,원인미상,산59-2,강릉,유천, ,강원,14,토요일,3,11:56:00,2015
4285,0.01,14,3,15:15:00,2015,원인미상,산164,대자,고양,덕양,경기,14,토요일,3,12:45:00,2015
4286,0.05,14,3,18:00:00,2015,도로공사 불꽃 비화,48-16,청평,가평,청평,경기,14,토요일,3,13:20:00,2015
4287,0.4,14,3,14:40:00,2015,등산객 실화,산87,관음,광주,퇴촌,경기,14,토요일,3,13:25:00,2015
4288,0.07,14,3,14:20:00,2015,쓰레기 소각,631임,팔랑,양구,동,강원,14,토요일,3,13:30:00,2015
4289,0.1,14,3,14:50:00,2015,입산자실화 추정,산3-1,유금,경주,강동,경북,14,토요일,3,14:00:00,2015
4290,0.1,14,3,14:40:00,2015,쓰레기 소각,산81,목단,달성,구지,대구,14,토요일,3,14:08:00,2015
4291,0.8,14,3,16:48:00,2015,쓰레기 소각,산45,명동,홍천,남,강원,14,토요일,3,14:53:00,2015
4292,0.01,14,3,16:00:00,2015,농산폐기물 소각,950-1,영파,강진,강진,전남,14,토요일,3,15:00:00,2015
4293,0.01,14,3,16:00:00,2015,입산자실화 추정,119,대성,가평,청평,경기,14,토요일,3,15:04:00,2015
4294,0.15,14,3,16:50:00,2015,쓰레기 소각,산33,현북,부여,부여,충남,14,토요일,3,15:30:00,2015
4295,0.01,14,3,18:00:00,2015,원인미상,산44-1,지영,고양,일산동,경기,14,토요일,3,15:50:00,2015
4296,0.01,14,3,18:00:00,2015,원인미상,산79-3,안양,안양, ,경기,14,토요일,3,16:09:00,2015
4297,0.2,14,3,20:20:00,2015,캠핑장 이용객 실화,산52-1,일신,양평,지평,경기,14,토요일,3,17:25:00,2015
4298,0.01,14,3,19:10:00,2015,농산폐기물 소각,1855-21,대부북,안산,단원,경기,14,토요일,3,17:50:00,2015
4299,0.2,15,3,13:00:00,2015,주택화재 비화,산30-1,석현,양구,양구,강원,15,일요일,3,10:36:00,2015
4300,0.07,15,3,11:18:00,2015,원인미상,산84,강동,둔촌, ,서울,15,일요일,3,10:57:00,2015
4301,0.03,15,3,12:55:00,2015,입산자실화 추정,산1-2,동,진인, ,대구,15,일요일,3,12:14:00,2015
4302,0.1,16,3,15:30:00,2015,논밭두렁 소각,산71,길두,고흥,포두,전남,15,일요일,3,12:43:00,2015
4303,0.02,15,3,13:02:00,2015,주택가 생활쓰레기 소각,324-4,중,덕교, ,인천,15,일요일,3,12:48:00,2015
4304,0.03,15,3,14:30:00,2015,밭두렁 소각,산374-1,강화,양사, ,인천,15,일요일,3,13:32:00,2015
4305,1.5,15,3,17:15:00,2015,원인미상,산166,동해,쇄운, ,강원,15,일요일,3,14:35:00,2015
4306,0.01,15,3,15:31:00,2015,쓰레기 소각,23,송산,가평,설악,경기,15,일요일,3,14:40:00,2015
4307,0.2,15,3,20:30:00,2015,마른풀 소각,430,청평,함양,지곡,경남,15,일요일,3,17:00:00,2015
4308,0.02,15,3,18:08:00,2015,원인미상,산22-7,강동,강일, ,서울,15,일요일,3,17:54:00,2015
4309,0.1,15,3,20:25:00,2015,조사중,산2,이전,울주,두동,울산,15,일요일,3,19:50:00,2015
4310,0.03,16,3,12:00:00,2015,쓰레기 소각,576,우월,완주,화산,전북,16,월요일,3,10:40:00,2015
4311,0.03,16,3,13:30:00,2015,원인미상,산101-2,광산,신창, ,광주,16,월요일,3,12:41:00,2015
4312,0.1,16,3,17:00:00,2015,화목보일러 소각잔재물(재),2265,송재,보성,복내,전남,16,월요일,3,13:22:00,2015
4313,0.15,16,3,15:00:00,2015,정신지체자 실화,산6,회봉,임실,관촌,전북,16,월요일,3,13:30:00,2015
4314,0.03,16,3,14:50:00,2015,묘지소각 중 실화,산98,활천,울주,두서,울산,16,월요일,3,13:50:00,2015
4315,0.02,16,3,15:50:00,2015,밭두렁 소각,산14-2,서,시천, ,인천,16,월요일,3,13:53:00,2015
4316,0.5,16,3,17:20:00,2015,창고화재연소,산49-3,태백,금촌, ,강원,16,월요일,3,15:54:00,2015
4317,0.1,16,3,20:48:00,2015,농산폐기물 소각,산58,사월,안동,임동,경북,16,월요일,3,18:12:00,2015
4318,0.2,17,3,11:20:00,2015,모닥불 취급 부주의,산18-1,동,상소, ,대전,17,화요일,3,10:11:00,2015
4319,0.03,17,3,14:20:00,2015,쓰레기 소각,273,계로,나주,문평,전남,17,화요일,3,13:11:00,2015
4320,0.07,17,3,15:00:00,2015,입산자 실화,산99-1,구산,구례,토지,전남,17,화요일,3,13:55:00,2015
4321,0.02,17,3,15:00:00,2015,논밭두렁 소각,산102,나주,동수, ,전남,17,화요일,3,14:00:00,2015
4322,0.01,17,3,16:00:00,2015,농작물 소각,산739-5,양노,화성,비봉,경기,17,화요일,3,14:07:00,2015
4323,0.02,17,3,15:55:00,2015,논밭두렁 소각,산118,원호,해남,황산,전남,17,화요일,3,14:10:00,2015
4324,0.3,17,3,16:10:00,2015,농산폐기물　소각,477,광산,선, ,광주,17,화요일,3,14:40:00,2015
4325,1.92,17,3,18:40:00,2015,밭두렁 소각,산322임,이천,삼척,원덕,강원,17,화요일,3,16:14:00,2015
4326,0.02,17,3,18:15:00,2015,쓰레기 소각,산93-2,대암,달성,구지,대구,17,화요일,3,17:50:00,2015
4327,0.01,7,2,14:40:00,2017,농산폐기물소각,산4-2,죽산,함양,수동,경남,7,화요일,2,13:45:00,2017
4328,0.1,9,2,17:40:00,2017,기타(직접입력),산38-2,북,노곡, ,대구,9,목요일,2,15:16:00,2017
4329,0.04,10,2,12:35:00,2017,작업장실화,산71,해운대,석대, ,부산,10,금요일,2,11:19:00,2017
4330,0.3,10,2,13:40:00,2017,주택화재비화,산238,외곡,구례,토지,전남,10,금요일,2,12:17:00,2017
4331,0.01,10,2,14:20:00,2017,기타(직접입력),산133-2,동부,안동,도산,경북,10,금요일,2,12:50:00,2017
4332,0.08,11,2,20:00:00,2017,기타(직접입력),산8,금지,부여,내산,충남,11,토요일,2,18:57:00,2017
4333,0.3,12,2,15:17:00,2017,쓰레기소각,산186-3(임),항사,가평,상,경기,12,일요일,2,12:10:00,2017
4334,0.03,12,2,14:30:00,2017,기타(직접입력),산446-2,고천,강화,내가,인천,12,일요일,2,12:40:00,2017
4335,0.2,12,2,14:25:00,2017,기타(직접입력),산81,향양,산청,생초,경남,12,일요일,2,13:23:00,2017
4336,0.3,12,2,14:45:00,2017,쓰레기소각,421-5,송라,화성,매송,경기,12,일요일,2,13:30:00,2017
4337,0.1,12,2,17:00:00,2017,등산객실화,산1-3,고현,청송,진보,경북,12,일요일,2,14:56:00,2017
4338,0.01,14,2,16:30:00,2017,기타(직접입력),181,내석,양산,상북,경남,14,화요일,2,15:24:00,2017
4339,0.01,14,2,16:30:00,2017,기타(직접입력),산33-1,산북,완주,운주,전북,14,화요일,2,15:30:00,2017
4340,0.02,15,2,14:10:00,2017,등산객실화,산259,용암,완주,상관,전북,15,수요일,2,12:30:00,2017
4341,0.2,15,2,15:10:00,2017,쓰레기소각,산158,합강,곡성,옥과,전남,15,수요일,2,14:00:00,2017
4342,0.01,15,2,15:10:00,2017,기타(직접입력),산55-1,외조,의령,칠곡,경남,15,수요일,2,14:15:00,2017
4343,0.01,15,2,15:10:00,2017,쓰레기소각,산151-23,삼성,양평,용문,경기,15,수요일,2,14:16:00,2017
4344,0.01,15,2,15:00:00,2017,논밭두렁소각,산23-3,상발,청주,남이,충북,15,수요일,2,14:33:00,2017
4345,0.01,16,2,11:50:00,2017,기타(직접입력),산55-1,외조,의령,칠곡,경남,16,목요일,2,11:05:00,2017
4346,0.45,16,2,18:30:00,2017,쓰레기소각,산15-1,건업,광주,곤지암,경기,16,목요일,2,13:35:00,2017
4347,0.2,16,2,19:00:00,2017,논밭두렁소각,산119-2,백미,화성,서신,경기,16,목요일,2,14:35:00,2017
4348,0.1,16,2,16:30:00,2017,기타(직접입력),산60-2,화정,울주,서생,울산,16,목요일,2,15:12:00,2017
4349,0.3,16,2,18:30:00,2017,등산객실화,173-1,동,주산, ,대전,16,목요일,2,15:44:00,2017
4350,0.01,16,2,17:00:00,2017,성묘객실화,산15-1,마수,충주,신니,충북,16,목요일,2,16:18:00,2017
4351,0.1,16,2,17:40:00,2017,논밭두렁소각,532,덕가,상주,사벌,경북,16,목요일,2,16:35:00,2017
4352,0.5,18,2,13:20:00,2017,등산객실화,산33-4,북,어물, ,울산,18,토요일,2,12:12:00,2017
4353,0.06,18,2,13:20:00,2017,쓰레기소각,306-1,도곡,양평,양서,경기,18,토요일,2,12:45:00,2017
4354,0.07,18,2,19:45:00,2017,등산객실화,산51,해운대,재송, ,부산,18,토요일,2,18:00:00,2017
4355,0.03,19,2,12:30:00,2017,농산폐기물소각,산116-3,춘전,강진,강진,전남,19,일요일,2,11:30:00,2017
4356,0.2,19,2,16:30:00,2017,쓰레기소각,산8-1,인곡,군위,고로,경북,19,일요일,2,15:10:00,2017
4357,0.1,19,2,17:00:00,2017,기타(직접입력),산7-1,남창,울주,온양,울산,19,일요일,2,16:15:00,2017
4358,0.15,20,2,3:00:00,2017,기타(직접입력),산6-4,어온,거제,하청,경남,19,일요일,2,23:24:00,2017
4359,0.03,21,2,12:55:00,2017,등산객실화,산39-1,안인진,강릉,강동,강원,21,화요일,2,11:56:00,2017
4360,0.04,21,2,15:10:00,2017,기타(직접입력),산101,초왕,부여,양화,충남,21,화요일,2,14:20:00,2017
4361,0.1,21,2,17:28:00,2017,등산객실화,산418,동,방어, ,울산,21,화요일,2,14:53:00,2017
4362,0.01,22,2,9:45:00,2017,등산객실화,산39-1,안인진,강릉,강동,강원,22,수요일,2,9:15:00,2017
4363,0.01,24,2,19:40:00,2017,등산객실화,산128,진,초읍, ,부산,24,금요일,2,19:09:00,2017
4364,0.1,25,2,13:30:00,2017,쓰레기소각,산176,백련,부안,하서,전북,25,토요일,2,11:30:00,2017
4365,0.01,25,2,18:40:00,2017,담뱃불실화,산112-13,금천,시흥5, ,서울,25,토요일,2,16:53:00,2017
4366,0.02,27,2,14:30:00,2017,쓰레기소각,산5-1,부평,청천, ,인천,27,월요일,2,13:45:00,2017
4367,0.01,27,2,23:30:00,2017,기타(직접입력),산19-2,남동,논현, ,인천,27,월요일,2,22:13:00,2017
4368,0.2,28,2,11:52:00,2017,쓰레기소각,산41,물걸,홍천,내촌,강원,28,화요일,2,10:53:00,2017
4369,0.1,28,2,14:00:00,2017,쓰레기소각,산16,옥산,원주,호저,강원,28,화요일,2,13:00:00,2017
4370,0.8,28,2,15:20:00,2017,기타(직접입력),산28-1,용각,안동,일직,경북,28,화요일,2,13:10:00,2017
4371,0.01,1,3,14:50:00,2017,성묘객실화,산55-1,호명,청주,북이,충북,1,수요일,3,14:15:00,2017
4372,0.2,3,3,16:53:00,2017,기타(직접입력),산130,북교,장흥,장동,전남,3,금요일,3,15:25:00,2017
4373,0.1,3,3,17:30:00,2017,기타(직접입력),산70-1,천안,가평,설악,경기,3,금요일,3,15:28:00,2017
4374,0.01,3,3,23:55:00,2017,기타(직접입력),산20,팔봉,홍천,서,강원,3,금요일,3,21:20:00,2017
4375,0.12,4,3,14:00:00,2017,논밭두렁소각,산62-9,유성,구룡, ,대전,4,토요일,3,12:57:00,2017
4376,0.01,4,3,14:44:00,2017,쓰레기소각,산70,오계,나주,남평,전남,4,토요일,3,13:45:00,2017
4377,2,4,3,17:15:00,2017,농산폐기물소각,산40,보계,영주,부석,경북,4,토요일,3,15:00:00,2017
4378,0.1,4,3,17:50:00,2017,논밭두렁소각,산96-2,미장,안성,삼죽,경기,4,토요일,3,16:05:00,2017
4379,0.03,4,3,18:10:00,2017,농산폐기물소각,산4-1,공주,주미, ,충남,4,토요일,3,17:00:00,2017
4380,0.15,5,3,15:55:00,2017,산나물채취객실화,산14,징,달성,구지,대구,5,일요일,3,14:14:00,2017
4381,0.2,6,3,18:40:00,2017,쓰레기소각,산159,선변,순천,황전,전남,6,월요일,3,15:50:00,2017
4382,0.05,6,3,17:32:00,2017,기타(직접입력),산135,오설,달성,구지,대구,6,월요일,3,16:27:00,2017
4383,1,6,3,22:00:00,2017,기타(직접입력),산165,단광1,장성,장성,전남,6,월요일,3,16:35:00,2017
4384,0.02,7,3,17:20:00,2017,주택화재비화,산3-1,석천,충주,산척,충북,7,화요일,3,15:40:00,2017
4385,0.03,7,3,19:30:00,2017,등산객실화,253-14,제천,신, ,충북,7,화요일,3,17:20:00,2017
4386,0.5,5,3,13:50:00,2013,농산폐기물소각,산132-1,대포,화순,동,전남,5,화요일,3,13:10:00,2013
4387,0.06,5,3,16:00:00,2013,쓰레기소각,산30-1,우물,상주,중동,경북,5,화요일,3,14:10:00,2013
4388,0.4,5,3,16:03:00,2013,원인미상,산42,용산,거창,가북,경남,5,화요일,3,14:10:00,2013
4389,0.02,5,3,16:10:00,2013,농산폐기물소각,산53,신안,함양,안의,경남,5,화요일,3,14:45:00,2013
4390,0.1,5,3,16:20:00,2013,논밭두렁소각,산5-6,구봉,구미,옥성,경북,5,화요일,3,15:05:00,2013
