OCCRR_DTM,OCUR_DYWK,EXTING_DTM,RQRMN_TM,ARA_NM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,DMG_MONEY,TM_X,TM_Y
200104191320,목,200104191340,0020,대전,대전,동,비룡,,산40-6,논밭두렁소각,0.02,0,997915.63153311,1815781.81238533
200202091643,토,200202091743,0100,대전,대전,동,낭월,,산9-4,어린이불장난,0.4,0,997400.095592917,1809605.37815879
200004091450,일,200004091620,0130,대전,대전,동,마산,,산27-1,성묘객실화,0.5,1230,999039.632409452,1821736.91886662
199904191330,월,199904191405,0035,대전,대전,동,비룡,,산19-1,입산자실화추정,0.02,0,997064.027305078,1816642.02776734
200004161525,일,200004161545,0020,대전,대전,동,비룡,,산19-1,입산자실화추정,0.02,50,997064.027305078,1816642.02776734
200103231740,금,200103231750,0010,대전,대전,동,대성,,산5-7,밭두렁소각,0.03,0,997125.762819988,1810341.04199129
200102061530,화,200102061620,0050,대전,대전,동,오,,산2,가옥화재,0.67,0,1003241.90404749,1824507.58701686
199901201720,수,199901201740,0020,대전,대전,동,대성,,산23-1,어린이불장난,0.13,8,996939.616205873,1810603.32978563
200103131450,화,200103131535,0045,대전,대전,동,상소,,산2,농산폐기물소각,0.04,0,996741.329597146,1803243.35806858
200103131500,화,200103131530,0030,대전,대전,동,소호,,산36-2,농산폐기물소각,0.3,50,994325.133555933,1807606.52331701
200103181320,일,200103181350,0030,대전,대전,동,판암,,산14-1,어린이불장난,0.15,1386,995590.532434604,1814161.92481273
199903131445,토,199903131600,0115,대전,대전,동,하소,,산21-1,농산폐기물소각,1.1,690,993633.33823941,1802890.88224473
199104081400,월,199104081520,0120,대전,대전,중,금,,산8-1,담뱃불실화,2.5,750,993564.962279965,1805993.79053385
199303282240,일,199303282330,0050,대전,대전,중,부사,,산2-13,미상,1,150,993771.655910038,1812084.22014168
199304051250,월,199304051450,0200,대전,대전,중,어남,,산3-1,성묘객실화,1.2,200,992532.458582595,1803773.81048336
199511252300,토,199511260100,0200,대전,대전,중,호,,산6-1,입산자실화추정,0.5,100,993639.224623215,1811035.99983537
200204051500,금,200204051540,0040,대전,대전,중,정생,,산7-1,성묘객실화,0.8,6250,992121.778501411,1806068.07099696
200105181615,금,200105181640,0025,대전,대전,중,침산,,산35-2,입산자실화추정,0.1,0,989802.537622211,1809375.05901924
200203201200,수,200203201320,0120,대전,대전,중,호,,산6-1,입산자실화추정,0.3,1500,993639.224623215,1811035.99983537
200204021240,화,200204021300,0020,대전,대전,중,산성,,산10,입산자실화추정,0.01,50,989834.03960862,1811725.64006994
200104221013,일,200104221030,0017,대전,대전,중,호,,산1-1,쓰레기소각,0.01,0,995112.032294875,1811909.12455265
200103161610,금,200103161630,0020,대전,대전,중,정생,,산3-1,정신질환자실화추정,0.03,36,991002.167509609,1806837.49492055
199302061540,토,199302061740,0200,대전,대전,서,용촌,,산39-1,어린이불장난,3,500,983253.38936122,1805868.45656712
199504091415,일,199504091640,0225,대전,대전,서,월평,,산33,입산자실화,2,2500,987039.225144014,1815710.93152992
199505031430,수,199505031530,0100,대전,대전,서,원정,,산10-1,담배불실화추정,0.33,500,981477.580155153,1807478.59782255
199803041500,수,199803041745,0245,대전,대전,서,오,,산23,입산자실화,1.5,200,984341.251214016,1802330.71401921
200304071215,월,200304071340,0125,대전,대전,서,원정,,산60-19,농산부산물소각,0.5,875,981351.527306029,1805629.63681125
200204051443,금,200204051530,0047,대전,대전,서,매노,,산11,성묘객실화,0.5,335,984485.641247788,1805511.66314962
200204051740,금,200204051805,0025,대전,대전,서,도마,,산2-1,입산자실화추정,0.02,23,988728.497589579,1814282.60372792
200104261320,목,200104261330,0010,대전,대전,서,갈마,,산24-25,담뱃불실화추정,0.01,0,988218.108604589,1815965.61544599
200203011640,금,200203011710,0030,대전,대전,서,흑석,,산70,어린이불장난,0.05,0,986225.504428985,1806303.61523311
200204281430,일,200204281530,0100,대전,대전,서,용촌,,산16-1,입산자실화추정,0.2,132,984618.883838631,1805734.86627537
200105131250,일,200105131300,0010,대전,대전,서,복수,,산7-4,입산자실화추정,0.03,0,988672.6167984,1812382.01624523
200105141250,월,200105141310,0020,대전,대전,서,봉곡,,산11-3,농산폐기물소각,0.08,0,984402.088023319,1808666.20818559
200203131227,수,200203131350,0123,대전,대전,서,장안,,산36-1,입산자실화추정,0.5,0,985390.238399074,1801113.01668676
200106040450,월,200106040535,0045,대전,대전,서,월평,,산15-1,입산자실화추정,0.1,0,987074.13395779,1816978.97214702
200203171445,일,200203171530,0045,대전,대전,서,가수원,,산14-1,농산부산물소각,1.1,0,986183.870342374,1812214.62514648
200109231200,일,200109231230,0030,대전,대전,서,복수,,산2-3,입산자실화추정,0.01,0,989131.628130784,1812226.41756313
200109281310,금,200109281350,0040,대전,대전,서,괴곡,,산53-1,입산자실화추정,0.01,0,985903.877708249,1809201.13803371
200104141610,토,200104141630,0020,대전,대전,서,용촌,,산10-1,담뱃불실화,0.03,0,984784.082283236,1806084.06361741
200203281435,목,200203281510,0035,대전,대전,서,가수원,,산16-161,쓰레기소각실화,0.02,0,986539.328760801,1811253.15314452
200104161810,월,200104161830,0020,대전,대전,서,흑석,,산62-1,입산자실화추정,0.05,0,986734.33804203,1806846.41175017
200204021350,화,200204021430,0040,대전,대전,서,정림,,산46,입산자실화추정,0.02,50,987963.288389725,1810984.72170461
200304061320,일,200304061630,0310,대전,대전,서,봉곡,,산38,성묘객실화,8,1800,983606.7981628,1807323.18266992
200004092020,일,200004092140,0120,대전,대전,서,도마,,산39-1,입산자실화추정,0.8,360,988218.673539586,1813028.78110315
199904251450,일,199904251640,0150,대전,대전,서,월평,,산31-19,입산자실화추정,0.5,200,987270.867563522,1816140.3335065
199803291200,일,199803291320,0120,대전,대전,서,관저,,산1-10,밭두렁소각,2,3000,985426.94120642,1812797.68032616
201304101640,수,201304101830,0150,대전,대전,유성구,장동,,산22-1,입산자실화,,,987842.282854055,1821692.41777755
199202191510,수,199202191630,0120,대전,대전,유성,봉산,,산6,입산자실화,0.5,150,990558.316529952,1828360.87274415
199503081525,수,199503081550,0025,대전,대전,유성,죽,,산26-2,논두렁소각,0.8,160,984929.931059202,1820684.05830882
199504101030,월,199504101120,0050,대전,대전,유성,송정,,산8-1,입산자실화추정,0.3,300,979225.308203462,1809776.60334688
